conv_id	utterance_idx	context	prompt	translated_prompt	speaker_idx	utterance	translated_utterance	selfeval	tags			
hit:11501_conv:23002	3	joyful	When I took a pregnancy test and found out I was pregnant with my daughter_comma_ I was so happy. It is one of the few life moments that I can picture as if it happened five minutes ago.	لقد بدأت مؤخرًا نشاطًا تجاريًا مع زوجتي. كنا نعلم أنها ستنجح!	762	The test was positive! I was so happy!	قبل بضع سنوات كنت في حالة صدمة عندما مات كلبي	3|5|5_5|4|4				
hit:11501_conv:23002	4	joyful	When I took a pregnancy test and found out I was pregnant with my daughter_comma_ I was so happy. It is one of the few life moments that I can picture as if it happened five minutes ago.	لقد بدأت مؤخرًا نشاطًا تجاريًا مع زوجتي. كنا نعلم أنها ستنجح!	798	Wow it must have been good feeling	يا رجل ، أنا آسف جدا. كيف حدث هذا؟	3|5|5_5|4|4				
hit:11502_conv:23004	1	sad	My cat was run over by a car. I found her on the street_comma_ what was left of her. It was heartbreaking.	ذهبت إلى السينما وجلست خلف مجموعة من الأطفال الذين تحدثوا طوال الفيلم بأكمله. كان من الصعب التركيز على الفيلم مع الثرثرة المستمرة.	766	I found my cat dead in the middle of the street. She was run over by a car.	نعم. اضطررت لالتقاط جثثها ودفنها. كان مفجعًا.	5|5|5_5|5|5				
hit:11502_conv:23004	2	sad	My cat was run over by a car. I found her on the street_comma_ what was left of her. It was heartbreaking.	ذهبت إلى السينما وجلست خلف مجموعة من الأطفال الذين تحدثوا طوال الفيلم بأكمله. كان من الصعب التركيز على الفيلم مع الثرثرة المستمرة.	178	ooh_comma_ sorry to hear that_comma_ was it by itself?	آسف. ربما لم يرها السائق	5|5|5_5|5|5				
hit:11502_conv:23004	3	sad	My cat was run over by a car. I found her on the street_comma_ what was left of her. It was heartbreaking.	عندما أوقفتني الشرطة شعرت بسوء شديد	766	Yes. I had to pick up her carcass and bury her. It was heartbreaking.	لقد بدأت مؤخرًا نشاطًا تجاريًا مع زوجتي. كنا نعلم أنها ستنجح!	5|5|5_5|5|5				
hit:11502_conv:23004	4	sad	My cat was run over by a car. I found her on the street_comma_ what was left of her. It was heartbreaking.	عندما أوقفتني الشرطة شعرت بسوء شديد	178	sorry. Probably the driver did not see her	رائع. أنا سعيد من أجلك ، فقط التزم به وسيزدهر	5|5|5_5|5|5				
hit:11528_conv:23056	1	joyful	I finally have enough money to quit my bad job. It has made me miserable for years.	لا أعرف ما إذا كان علي قبول عرض العمل الذي حصلت عليه اليوم.	639	I finally have enough money to quit my bad job. It has made me miserable for years.	أنا أعرف. لا أستطيع أن أخبرك كم أنا سعيد. الأمور صعبة بعض الشيء في حياتي لذا سيخفف هذا بعضًا من هذا التوتر.	5|5|5_5|5|5				
hit:11528_conv:23056	2	joyful	I finally have enough money to quit my bad job. It has made me miserable for years.	لا أعرف ما إذا كان علي قبول عرض العمل الذي حصلت عليه اليوم.	799	I'm sorry you had to go through all that stress. But yay for you being able to leave that situation!	من الرائع سماع ذلك. يبدو أنه تغيير مطلوب بشدة. سوف تبدو الأمور من هنا!	5|5|5_5|5|5				
hit:11528_conv:23056	3	joyful	I finally have enough money to quit my bad job. It has made me miserable for years.	لا أعرف ما إذا كان علي قبول عرض العمل الذي حصلت عليه اليوم.	639	I know. I cannot tell you how happy I am. Things are a little hard in my life so this will relieve some of that stress.	لقد أقرضت صديقي مؤخرًا ألف دولار.	5|5|5_5|5|5				
hit:11528_conv:23056	4	joyful	I finally have enough money to quit my bad job. It has made me miserable for years.	عندما جاء الفضائيون وقالوا إنهم يريدون أن يطلعوني على مركبتهم الفضائية التي دخلت فيها. سألت عن الغرض من الأداة ، لكنهم قالوا شيئًا لا علاقة له بي.	799	That's great to hear. It sounds like it's a well needed change. Things will look up from here!	هل تثق بصديقك؟	5|5|5_5|5|5				
hit:11531_conv:23063	1	joyful	I took my son to the fair. you should have seen his face light up	يناير جاء شقيقي لزيارتي. لم أره منذ عشر سنوات. كنت متوترة قليلا قبل وصوله.	46	the fair is in ton and i took my son you shouuld have seen his facve	نعم عينيه فقط تضيء	4|4|3_4|4|3				
hit:11531_conv:23063	2	joyful	I took my son to the fair. you should have seen his face light up	يناير جاء شقيقي لزيارتي. لم أره منذ عشر سنوات. كنت متوترة قليلا قبل وصوله.	653	He must have been very excited! That is awesome.	آه. يجب أن تفعل ذلك في كثير من الأحيان. الأطفال ثمينون جدا.	4|4|3_4|4|3				
hit:11531_conv:23063	3	joyful	I took my son to the fair. you should have seen his face light up	ذات مرة سمعت شخصًا ما خارج نافذتي.	46	yeah his eyes just light up	تم القبض علي وأنا في حالة سكر الليلة الماضية وأنا في طريقي إلى المنزل من الحانة.	4|4|3_4|4|3				
hit:11531_conv:23063	4	joyful	I took my son to the fair. you should have seen his face light up	ذات مرة سمعت شخصًا ما خارج نافذتي.	653	Ah. You must do it more often. Children are so precious.	أوه لا! هل أخذوك إلى السجن؟	4|4|3_4|4|3				
hit:11557_conv:23114	1	sad	I lost my mother recently. She had hypertension and diabetis	أتوقع عطلة نهاية الأسبوع. بعد أن يعود الجميع إلى المنزل ، سنقضي بعض الوقت معًا كعائلة.	653	I lost my mother recently_comma_ she was sick with hypertension and diabetics	لا أستطيع التغلب عليها ، أبكي طوال الوقت.	5|4|5_5|5|5				
hit:11557_conv:23114	2	sad	I lost my mother recently. She had hypertension and diabetis	أتوقع عطلة نهاية الأسبوع. بعد أن يعود الجميع إلى المنزل ، سنقضي بعض الوقت معًا كعائلة.	805	I am sorry to hear that.	يجب أن يكون الأمر صعبًا جدًا بالنسبة لك. هل لديك شخص يمكنك التحدث معه حول هذا الموضوع؟ أجد أن تذكر الأوقات الجيدة يساعدك في الحفاظ على ذاكرتهم حية.	5|4|5_5|5|5				
hit:11557_conv:23114	3	sad	I lost my mother recently. She had hypertension and diabetis	أتوقع عطلة نهاية الأسبوع. بعد أن يعود الجميع إلى المنزل ، سنقضي بعض الوقت معًا كعائلة.	653	I can't get over it_comma_ I cry all the time.	أحاول حفظ الذكريات التي لدينا. أنا أيضا على مقربة من أفراد الأسرة.	5|4|5_5|5|5				
hit:11557_conv:23114	4	sad	I lost my mother recently. She had hypertension and diabetis	ذهبت في عرض لعبة مرة واحدة. كنت أتمنى أن أفوز بالكثير من المال! على الرغم من أنني استمتعت ، فقد انتهى بي الأمر بالخسارة وحصلت للتو على جائزة العزاء.	805	It must be very difficult for you. Do you have someone you can talk to about it? I find that remembering the good times helps you keep their memory alive.	هذا جيد. من الجيد أن يكون لديك عائلة يمكن أن تساعدك في اصطحابك عندما تشعر بالإحباط.	5|4|5_5|5|5				
hit:11557_conv:23114	5	sad	I lost my mother recently. She had hypertension and diabetis	ذهبت في عرض لعبة مرة واحدة. كنت أتمنى أن أفوز بالكثير من المال! على الرغم من أنني استمتعت ، فقد انتهى بي الأمر بالخسارة وحصلت للتو على جائزة العزاء.	653	I try to treasure the memories that we have. I keep close to family members as well.	نعم ، تساعدني الأسرة كثيرًا وأبي لا يزال على قيد الحياة.	5|4|5_5|5|5				
hit:11557_conv:23114	6	sad	I lost my mother recently. She had hypertension and diabetis	ذهبت في عرض لعبة مرة واحدة. كنت أتمنى أن أفوز بالكثير من المال! على الرغم من أنني استمتعت ، فقد انتهى بي الأمر بالخسارة وحصلت للتو على جائزة العزاء.	805	That's great. It's nice to have family around that can help pick you up when you feel down.	أنا متحمس حقًا بشأن نهاية هذا الأسبوع!	5|4|5_5|5|5				
hit:11557_conv:23114	7	sad	I lost my mother recently. She had hypertension and diabetis	ذهبت في عرض لعبة مرة واحدة. كنت أتمنى أن أفوز بالكثير من المال! على الرغم من أنني استمتعت ، فقد انتهى بي الأمر بالخسارة وحصلت للتو على جائزة العزاء.	653	Yes family helps me a lot and my father is still alive.	رائع! ما هي مخططاتك لعلطة نهاية الاسبوع.	5|4|5_5|5|5				
hit:11559_conv:23118	1	sad	My 10 year old cat is starting to get sick a lot. I'm worried about her.	بالأمس لم أكن صبوراً مع أخي الصغير على الإطلاق. لم يفهم شيئًا وصرخت في وجهه.	639	My 10 year old cat is starting to get sick a lot. I'm worried about her.	كلا ، لقد كانت بصحة جيدة. لقد كبرت للتو.	5|5|5_5|5|5				
hit:11559_conv:23118	2	sad	My 10 year old cat is starting to get sick a lot. I'm worried about her.	بالأمس لم أكن صبوراً مع أخي الصغير على الإطلاق. لم يفهم شيئًا وصرخت في وجهه.	302	Has she had a history of illness?	انا اسف لسماع ذلك. 10 لا تزال صغيرة جدًا على الرغم من ذلك ، آمل أن يكون لديك المزيد من الوقت لقضائه معها.	5|5|5_5|5|5				
hit:11559_conv:23118	3	sad	My 10 year old cat is starting to get sick a lot. I'm worried about her.	بالأمس لم أكن صبوراً مع أخي الصغير على الإطلاق. لم يفهم شيئًا وصرخت في وجهه.	639	Nope_comma_ she's been very healthy. She's just getting old.	كان أخي يراقب بعض ممتلكاتي أثناء مغادرتي في رحلة. هناك بعض معدات التمرين باهظة الثمن عليه أن يعتني بها.	5|5|5_5|5|5				
hit:11559_conv:23118	4	sad	My 10 year old cat is starting to get sick a lot. I'm worried about her.	حصلت على ألف دولار من والدي في عيد ميلادي.	302	I'm sorry to hear that. 10 is still very young though so I hope you have plenty of more time to spend with her.	لدي بعض من ذلك ايضا سيجعلني متوترا قليلا	5|5|5_5|5|5				
hit:11596_conv:23192	2	sad	A good friend of mine is moving to another city in the other side of the country_comma_  I guess we won't see each other much in the future.	اصطحبني صديقي للتزلج ، كانت المرة الأولى التي أتزلج فيها.	10	What city are they moving to?	لقد كنت مخلصًا لصديقتي منذ ما يقرب من 3 سنوات حتى الآن	5|5|5_5|5|5				
